name,link,address,google_url,phone
Salão de beleza Nilva,,"R. Dr. João Manoel Pereira - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Sal%C3%A3o+de+beleza+Nilva/data=!4m7!3m6!1s0x951da50e68d3153f:0x10d007d1e05956f9!8m2!3d-28.8552119!4d-51.886162!16s%2Fg%2F11tp3thlqk!19sChIJPxXTaA6lHZUR-VZZ4NEH0BA?authuser=0&hl=pt-PT&rclk=1,+55 54 99986-5384
Fisioclinica Clínica de Fisioterapia,https://business.google.com/create?fp=1097079644680710709&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Francisco Tesser, 20 - Planalto, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Fisioclinica+Cl%C3%ADnica+de+Fisioterapia/data=!4m7!3m6!1s0x951da5a9034b725f:0xf399c1fcf816a35!8m2!3d-28.8572894!4d-51.8976139!16s%2Fg%2F1ydntns30!19sChIJX3JLA6mlHZURNWqBzx-cOQ8?authuser=0&hl=pt-PT&rclk=1,
Carol Design & Marli Ateliê,,"R. Salgado Filho, 1349 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Carol+Design+%26+Marli+Ateli%C3%AA/data=!4m7!3m6!1s0x951da507f9f17e45:0xe3998f53c99ffe4d!8m2!3d-28.8497594!4d-51.8885098!16s%2Fg%2F11fmwv2hl4!19sChIJRX7x-QelHZURTf6fyVOPmeM?authuser=0&hl=pt-PT&rclk=1,+55 54 99622-4152
Marina Beauty MF,https://www.instagram.com/marinafincato/,"R. Dr. Luis Augusto Puperi, 370 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Marina+Beauty+MF/data=!4m7!3m6!1s0x951da5f7cba2ed5b:0x7e3ed26ced19d633!8m2!3d-28.8427864!4d-51.8930456!16s%2Fg%2F11p5ksyn2h!19sChIJW-2iy_elHZURM9YZ7WzSPn4?authuser=0&hl=pt-PT&rclk=1,+55 54 98152-4009
Sarayu-Centro de Desenvolvimento Humano,https://www.instagram.com/sarayudesenvolvimentohumano/,"Av. Alberto Pasqualini, 981 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Sarayu-Centro+de+Desenvolvimento+Humano/data=!4m7!3m6!1s0x951da591a1d4f99d:0xcc200526f20a2028!8m2!3d-28.8487801!4d-51.8899905!16s%2Fg%2F11s_z1p46g!19sChIJnfnUoZGlHZURKCAK8iYFIMw?authuser=0&hl=pt-PT&rclk=1,+55 54 98419-1207
Oral Brasil Implantes Guaporé | Implante Dentário Guaporé | Dentista Guaporé,https://is.gd/agendamentoguapore,"R. Ângelo José Bordin, 755 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Oral+Brasil+Implantes+Guapor%C3%A9+%7C+Implante+Dent%C3%A1rio+Guapor%C3%A9+%7C+Dentista+Guapor%C3%A9/data=!4m7!3m6!1s0x951da53ec95c642d:0x63c8a052cf29fcb7!8m2!3d-28.85042!4d-51.8906316!16s%2Fg%2F11mvv2bc_j!19sChIJLWRcyT6lHZURt_wpz1KgyGM?authuser=0&hl=pt-PT&rclk=1,+55 54 99639-0105
Podóloga Wânia Pavoni,https://vaniapav.adm.gendo.app/administrator/front/#/agenda/calendario,"R. José Bonifácio, 585 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Pod%C3%B3loga+W%C3%A2nia+Pavoni/data=!4m7!3m6!1s0x951da5c414baec23:0xfd1db0ec9e40976b!8m2!3d-28.8448503!4d-51.8923265!16s%2Fg%2F11ftnsdndh!19sChIJI-y6FMSlHZURa5dAnuywHf0?authuser=0&hl=pt-PT&rclk=1,+55 54 3443-2952
Centro Médico Odontológico e Análises Clínicas,https://business.google.com/create?fp=2978836540801910700&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Av. Alberto Pasqualini, 770 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Centro+M%C3%A9dico+Odontol%C3%B3gico+e+An%C3%A1lises+Cl%C3%ADnicas/data=!4m7!3m6!1s0x951da44a69f7f519:0x2956f40d227387ac!8m2!3d-28.8404175!4d-51.8902432!16s%2Fg%2F1td4qwpq!19sChIJGfX3aUqkHZURrIdzIg30Vik?authuser=0&hl=pt-PT&rclk=1,+55 54 3443-1114
Dentofaciale Odontologia Especializada,http://www.dentofaciale.com.br/,"Av. Monsenhor Scalabrini, 935 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Dentofaciale+Odontologia+Especializada/data=!4m7!3m6!1s0x951da5e6d0c9594f:0xe4b5fc5cd1106490!8m2!3d-28.8484989!4d-51.891263!16s%2Fg%2F11h00989g8!19sChIJT1nJ0OalHZURkGQQ0Vz8teQ?authuser=0&hl=pt-PT&rclk=1,
Studio Gabo,,"Av. Alberto Pasqualini, 611 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Studio+Gabo/data=!4m7!3m6!1s0x951da54d59f679b3:0xb0c4a238c56bcb48!8m2!3d-28.844288!4d-51.8900284!16s%2Fg%2F11w49kp37f!19sChIJs3n2WU2lHZURSMtrxTiixLA?authuser=0&hl=pt-PT&rclk=1,+55 51 99595-9993
Julia De Pauli,https://www.instagram.com/dentistajuliadepauli?igsh=MTY0eWZxMXE2b3N2ag==,"R. Dr. Luis Augusto Puperi, 740 - Sala 204 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Julia+De+Pauli/data=!4m7!3m6!1s0x951da5ace96a7431:0x874ff40a3bf07569!8m2!3d-28.847418!4d-51.8931051!16s%2Fg%2F11y2khy4mz!19sChIJMXRq6aylHZURaXXwOwr0T4c?authuser=0&hl=pt-PT&rclk=1,+55 54 99163-5602
Maravilha das Unhas,https://www.facebook.com/marina.pandolfo1,"R. José Bonifácio, 485 - sala 1 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Maravilha+das+Unhas/data=!4m7!3m6!1s0x951da5dd9e6d5077:0x101e5bf1432dc954!8m2!3d-28.8446742!4d-51.8912317!16s%2Fg%2F11rkfwzmp1!19sChIJd1Btnt2lHZURVMktQ_FbHhA?authuser=0&hl=pt-PT&rclk=1,+55 54 99961-2081
Longevità,https://instagram.com/longevita.vitalidadecerebral,"Av. Silvio Sanson, 1099 - Sala 502 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Longevit%C3%A0/data=!4m7!3m6!1s0x951da5921fa487e7:0x330b2fd496e09d1!8m2!3d-28.8481551!4d-51.8897805!16s%2Fg%2F11pz2dswls!19sChIJ54ekH5KlHZUR0QluSf2yMAM?authuser=0&hl=pt-PT&rclk=1,+55 54 98121-7815
Fisiocau,https://business.google.com/create?fp=14394357683249979599&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Francisco Tesser, 475 - Canecão, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Fisiocau/data=!4m7!3m6!1s0x951da5aba4d10cb9:0xc7c3080c6007a0cf!8m2!3d-28.8533607!4d-51.897881!16s%2Fg%2F11gfd1glm7!19sChIJuQzRpKulHZURz6AHYAwIw8c?authuser=0&hl=pt-PT&rclk=1,+55 54 3443-6880
Luana Santos Massoterapeuta e Terapias Integrativas,,"R. Manoel Francisco Guerreiro, 1274_sala 06, R. Manoel Francisco Guerreiro - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Luana+Santos+Massoterapeuta+e+Terapias+Integrativas/data=!4m7!3m6!1s0x951da5b8f9d2f743:0xdfaf5d4b68ecda9b!8m2!3d-28.8467948!4d-51.8924663!16s%2Fg%2F11k_c6qjp8!19sChIJQ_fS-bilHZURm9rsaEtdr98?authuser=0&hl=pt-PT&rclk=1,+55 51 99833-1692
Cliodonto Guaporé,,"R. Salgado Filho, 750 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Cliodonto+Guapor%C3%A9/data=!4m7!3m6!1s0x951da5fe30566851:0xf9432e5d8af2e665!8m2!3d-28.8462212!4d-51.8892024!16s%2Fg%2F11vwsww333!19sChIJUWhWMP6lHZURZebyil0uQ_k?authuser=0&hl=pt-PT&rclk=1,+55 54 3443-4205
Clínica Assis. Odontológica Guaporense,https://business.google.com/create?fp=7591110986882446851&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Av. Monsenhor Scalabrini, 858 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Cl%C3%ADnica+Assis.+Odontol%C3%B3gica+Guaporense/data=!4m7!3m6!1s0x951da4fe495b005b:0x69590b391fb17603!8m2!3d-28.8465849!4d-51.8916828!16s%2Fg%2F1ydkhrxn5!19sChIJWwBbSf6kHZURA3axHzkLWWk?authuser=0&hl=pt-PT&rclk=1,+55 54 3443-4205
Odonto Excellence Guaporé - RS,https://business.google.com/create?fp=779290669639500514&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Av. Silvio Sanson, 1466 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Odonto+Excellence+Guapor%C3%A9+-+RS/data=!4m7!3m6!1s0x951da5498bd33ead:0xad098bc34a382e2!8m2!3d-28.8479714!4d-51.8950668!16s%2Fg%2F11rj6glgg2!19sChIJrT7Ti0mlHZUR4oKjNLyY0Ao?authuser=0&hl=pt-PT&rclk=1,+55 54 3443-4797
Débora Pereira Santana,https://business.google.com/create?fp=10150716766510093262&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Manoel Francisco Guerreiro, 1255 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/D%C3%A9bora+Pereira+Santana/data=!4m7!3m6!1s0x951da4ff90b3c899:0x8cde971e4b6f93ce!8m2!3d-28.8470246!4d-51.892168!16s%2Fg%2F1tqygp78!19sChIJmcizkP-kHZURzpNvSx6X3ow?authuser=0&hl=pt-PT&rclk=1,+55 54 3443-4600
OralFace Clinic,https://wa.me/message/REUJL2Q7JHFXI1,"Av. Alberto Pasqualini, 541 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/OralFace+Clinic/data=!4m7!3m6!1s0x951da5e5ded77257:0x3744dbe1be9a4835!8m2!3d-28.843706!4d-51.8900817!16s%2Fg%2F11q8g0k19b!19sChIJV3LX3uWlHZURNUiavuHbRDc?authuser=0&hl=pt-PT&rclk=1,+55 51 99919-8210
Oral Unic Implantes Guaporé,https://www.oralunic.com.br/guapore-rs,"Av. Silvio Sanson, 1010 - Salas 101 e 102 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Oral+Unic+Implantes+Guapor%C3%A9/data=!4m7!3m6!1s0x951da50003bd3e4f:0x295e8c840dca845a!8m2!3d-28.8477449!4d-51.8890874!16s%2Fg%2F11y2h5vz15!19sChIJTz69AwClHZURWoTKDYSMXik?authuser=0&hl=pt-PT&rclk=1,+55 54 3443-4188
"Dra. Bibiana Borges Manna, Cirurgião torácico",http://www.doctoralia.com.br/bibiana-borges-manna/cirurgiao-toracico/guapore?utm_source=google&utm_medium=gmb&utm_campaign=759373&utm_content=url_appointment,"Agilberto Atilio Maia, 644 - Centro, Guaporé - RS, 99200-000, Brasil","https://www.google.com/maps/place/Dra.+Bibiana+Borges+Manna,+Cirurgi%C3%A3o+tor%C3%A1cico/data=!4m7!3m6!1s0x951da533e9800ae9:0xebfbf399f9299638!8m2!3d-28.8489208!4d-51.8906288!16s%2Fg%2F11kq9hkr1x!19sChIJ6QqA6TOlHZUROJYp-Znz--s?authuser=0&hl=pt-PT&rclk=1",
"Fontana, Édio",https://business.google.com/create?fp=6996318750131943288&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. do Nascente, 950 - Centro, Guaporé - RS, 99200-000, Brasil","https://www.google.com/maps/place/Fontana,+%C3%89dio/data=!4m7!3m6!1s0x951da502a1013f71:0x6117ead5cd04f778!8m2!3d-28.8471278!4d-51.8851069!16s%2Fg%2F1tp_7ksb!19sChIJcT8BoQKlHZURePcEzdXqF2E?authuser=0&hl=pt-PT&rclk=1",+55 54 3443-1256
Clarissa Pasqualotto I Psicóloga e Sexóloga,,"Av. Silvio Sanson, 1231 - sala 201 - Centro, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Clarissa+Pasqualotto+I+Psic%C3%B3loga+e+Sex%C3%B3loga/data=!4m7!3m6!1s0x951da50026c98999:0xfc628eec293a6319!8m2!3d-28.8481647!4d-51.8918366!16s%2Fg%2F11vswls31l!19sChIJmYnJJgClHZURGWM6KeyOYvw?authuser=0&hl=pt-PT&rclk=1,+55 54 99168-7602
Bass Cabeleireiros,http://www.salaobass.com.br/,"Centro Comercial Avenida Avenida Sílvio Sanson, 1788 - Planalto, Guaporé - RS, 99200-000, Brasil",https://www.google.com/maps/place/Bass+Cabeleireiros/data=!4m7!3m6!1s0x951da5021c87f009:0x931f67096d146db9!8m2!3d-28.8482566!4d-51.8988615!16s%2Fg%2F11bw46j58f!19sChIJCfCHHAKlHZURuW0UbQlnH5M?authuser=0&hl=pt-PT&rclk=1,+55 54 3443-2325
Camila Alves Estetica e BEM-ESTAR,https://business.google.com/create?fp=13624980142608190368&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Inhacora, 493 - Pampa, Guarani das Missões - RS, 97950-000, Brasil",https://www.google.com/maps/place/Camila+Alves+Estetica+e+BEM-ESTAR/data=!4m7!3m6!1s0x94fec5659a611855:0xbd15a7405fe98ba0!8m2!3d-28.1441354!4d-54.5629435!16s%2Fg%2F11pdq_gkjl!19sChIJVRhhmmXF_pQRoIvpX0CnFb0?authuser=0&hl=pt-PT&rclk=1,
Salão de beleza Bela Perfeição de Iasmin Jezewski,,"R. Giruá - Centro, Guarani das Missões - RS, 97950-000, Brasil",https://www.google.com/maps/place/Sal%C3%A3o+de+beleza+Bela+Perfei%C3%A7%C3%A3o+de+Iasmin+Jezewski/data=!4m7!3m6!1s0x94fec5d2211a07af:0x5a1ce9fd9a29576e!8m2!3d-28.1445814!4d-54.5579824!16s%2Fg%2F11thhm4rbr!19sChIJrwcaIdLF_pQRblcpmv3pHFo?authuser=0&hl=pt-PT&rclk=1,+55 55 99958-4915
Ironi Cabeleireiro em Guarani das Missões,https://contate.me/ironicabeleireiro,"R. São Luís - Guarani das Missões, RS, 97590-000, Brasil",https://www.google.com/maps/place/Ironi+Cabeleireiro+em+Guarani+das+Miss%C3%B5es/data=!4m7!3m6!1s0x94fec517292f1861:0xc4bcd80a7f4bb089!8m2!3d-28.1437833!4d-54.5585375!16s%2Fg%2F11shgc1f6_!19sChIJYRgvKRfF_pQRibBLfwrYvMQ?authuser=0&hl=pt-PT&rclk=1,+55 55 99987-7516
Maria Bonita Esmalteria - GM,,"R. São Lourenço, 378 - Centro, Guarani das Missões - RS, 97950-000, Brasil",https://www.google.com/maps/place/Maria+Bonita+Esmalteria+-+GM/data=!4m7!3m6!1s0x94fec5cf5f8d5c0f:0x2663b6e2fd1ffc9a!8m2!3d-28.1429736!4d-54.5594943!16s%2Fg%2F11qg0ww6t0!19sChIJD1yNX8_F_pQRmvwf_eK2YyY?authuser=0&hl=pt-PT&rclk=1,+55 55 99730-6378
Revitalizze Espaço Terapêutico,http://www.instagram.com/revitalizze_corpoemente,"R. Miguel Kaminski, 646 - Centro, Guarani das Missões - RS, 97950-000, Brasil",https://www.google.com/maps/place/Revitalizze+Espa%C3%A7o+Terap%C3%AAutico/data=!4m7!3m6!1s0x94fec5160a12d347:0x158940d4a37caa62!8m2!3d-28.1473406!4d-54.5569718!16s%2Fg%2F11rxvln2gz!19sChIJR9MSChbF_pQRYqp8o9RAiRU?authuser=0&hl=pt-PT&rclk=1,+55 55 99911-6801
Bety´s Cosméticos,,"Av. Castelo Branco, 1113 - Centro, Guarani das Missões - RS, 97950-000, Brasil",https://www.google.com/maps/place/Bety%C2%B4s+Cosm%C3%A9ticos/data=!4m7!3m6!1s0x94fec5a1e704b61d:0x49f4d7c7db4216c4!8m2!3d-28.1489306!4d-54.5573764!16s%2Fg%2F11t9cg6n4r!19sChIJHbYE56HF_pQRxBZC28fX9Ek?authuser=0&hl=pt-PT&rclk=1,+55 55 99668-4711
Ik Estética | Limpeza de Pele | Lipo Enzimática | Botox em Guaíba,https://www.instagram.com/isabelkenne?igsh=am9mbHlrNG52ajZ5,"Av. Lupicínio Rodrigues, 298 - Santa Rita, Guaíba - RS, 92708-765, Brasil",https://www.google.com/maps/place/Ik+Est%C3%A9tica+%7C+Limpeza+de+Pele+%7C+Lipo+Enzim%C3%A1tica+%7C+Botox+em+Gua%C3%ADba/data=!4m7!3m6!1s0x95197f88b1a6cbaf:0xfa737f48655cf44f!8m2!3d-30.0899566!4d-51.3354578!16s%2Fg%2F11rzz2f_mh!19sChIJr8umsYh_GZURT_RcZUh_c_o?authuser=0&hl=pt-PT&rclk=1,+55 51 99901-0127
Dra. Larissa Tavares | Clínica Estética,https://dralarissatavares.com.br/,"R. Bento Gonçalves, 205 - sala 305 - Centro, Guaíba - RS, 92704-565, Brasil",https://www.google.com/maps/place/Dra.+Larissa+Tavares+%7C+Cl%C3%ADnica+Est%C3%A9tica/data=!4m7!3m6!1s0x831cd1198facdb49:0x3c0515e919537ea2!8m2!3d-30.1071199!4d-51.31577!16s%2Fg%2F11ldc14rvl!19sChIJSdusjxnRHIMRon5TGekVBTw?authuser=0&hl=pt-PT&rclk=1,+55 51 98975-9186
Andressa Duarte Tratamento Estético Sem Agulha - Hyaluron Pen,,"R. Dr. Lauro Azambuja, 118 - sala 707 - Centro, Guaíba - RS, 92704-550, Brasil",https://www.google.com/maps/place/Andressa+Duarte+Tratamento+Est%C3%A9tico+Sem+Agulha+-+Hyaluron+Pen/data=!4m7!3m6!1s0x95197f57f102e859:0xbc9e4775e4221153!8m2!3d-30.1081113!4d-51.3154107!16s%2Fg%2F11qpvfn_9t!19sChIJWegC8Vd_GZURUxEi5HVHnrw?authuser=0&hl=pt-PT&rclk=1,+55 51 98563-3699
Estética Riegel,,"R. São Geraldo, 925 - Ermo, Guaíba - RS, 92702-490, Brasil",https://www.google.com/maps/place/Est%C3%A9tica+Riegel/data=!4m7!3m6!1s0x951981e2819faa8f:0x445dc24ab1c029b8!8m2!3d-30.1259294!4d-51.3189962!16s%2Fg%2F11fn007pbj!19sChIJj6qfgeKBGZURuCnAsUrCXUQ?authuser=0&hl=pt-PT&rclk=1,+55 51 99665-8190
Paula Fedatto Estética Avançada,,"R. Dr. Lauro Azambuja, 155 - sala 114/115 - Centro, Guaíba - RS, 92704-550, Brasil",https://www.google.com/maps/place/Paula+Fedatto+Est%C3%A9tica+Avan%C3%A7ada/data=!4m7!3m6!1s0x95197f015327578b:0xaec3fae10892db86!8m2!3d-30.1080945!4d-51.3159338!16s%2Fg%2F11tgbr6j2z!19sChIJi1cnUwF_GZURhtuSCOH6w64?authuser=0&hl=pt-PT&rclk=1,+55 51 98120-0185
Melissa - Estética - Terapeuta Capilar,"https://api.whatsapp.com/send?phone=5551995724169&text=Ol%C3%A1,%20encontrei%20voc%C3%AAs%20no%20Google%20e%20gostaria%20de%20agendar%20um%20hor%C3%A1rio.%20","Av. Getúlio Vargas, 1483 - Centro, Guaíba - RS, 92500-000, Brasil",https://www.google.com/maps/place/Melissa+-+Est%C3%A9tica+-+Terapeuta+Capilar/data=!4m7!3m6!1s0x95197f9609a6652f:0x774c85e3d94b2fa!8m2!3d-30.1117882!4d-51.3141577!16s%2Fg%2F11ghpyh0f_!19sChIJL2WmCZZ_GZUR-rKUPV7IdAc?authuser=0&hl=pt-PT&rclk=1,+55 51 98433-3984
Clínica KS BEAUTY & ACADEMY,https://www.instagram.com/clinicksbeauty?igsh=bzlsdjh6N2s3NHF4,"R. Acre, 22 - Centro, Guaíba - RS, 92704-370, Brasil",https://www.google.com/maps/place/Cl%C3%ADnica+KS+BEAUTY+%26+ACADEMY/data=!4m7!3m6!1s0x95197f27ae2a4939:0x40586300a6ab21b!8m2!3d-30.1092693!4d-51.3214483!16s%2Fg%2F11nst_vg80!19sChIJOUkqrid_GZURG7JqCjCGBQQ?authuser=0&hl=pt-PT&rclk=1,+55 51 98150-3645
Magrass Guaíba,http://www.magrass.com.br/,"R. Vinte de Setembro, 184 - Centro, Guaíba - RS, 92704-695, Brasil",https://www.google.com/maps/place/Magrass+Gua%C3%ADba/data=!4m7!3m6!1s0x95197fe98f80b181:0x8af09ca080aecbf0!8m2!3d-30.1043143!4d-51.3171752!16s%2Fg%2F11fnvpy7vh!19sChIJgbGAj-l_GZUR8MuugKCc8Io?authuser=0&hl=pt-PT&rclk=1,+55 51 3253-8150
Camila Duarte Bürgie Estética Personalizada,https://msha.ke/camilaburgie,"R. Dr. Lauro Azambuja, 155 - sala 411 - Centro, Guaíba - RS, 92704-550, Brasil",https://www.google.com/maps/place/Camila+Duarte+B%C3%BCrgie+Est%C3%A9tica+Personalizada/data=!4m7!3m6!1s0x95197fd1df96db7f:0x8cf2a08040e91f9a!8m2!3d-30.1080945!4d-51.3159338!16s%2Fg%2F11q4bhkmq3!19sChIJf9uW39F_GZURmh_pQICg8ow?authuser=0&hl=pt-PT&rclk=1,+55 51 99615-2021
Dra Jéssica Nasário - Harmonização Facial e Glútea,https://www.instagram.com/invites/contact/?i=1cv0py3cdv8xd&utm_content=4g94gr,"R. Dr. Lauro Azambuja, 118 - Sala 809 - Centro, Guaíba - RS, 92704-550, Brasil",https://www.google.com/maps/place/Dra+J%C3%A9ssica+Nas%C3%A1rio+-+Harmoniza%C3%A7%C3%A3o+Facial+e+Gl%C3%BAtea/data=!4m7!3m6!1s0x95197f3d74eb2b0d:0x8a19df2869ba6dcc!8m2!3d-30.1081113!4d-51.3154107!16s%2Fg%2F11rc4k0zmv!19sChIJDSvrdD1_GZURzG26aSjfGYo?authuser=0&hl=pt-PT&rclk=1,+55 51 98507-6707
Estética Sandra Moraes,,"R. Bento Gonçalves, 205 - sala 306 - Centro, Guaíba - RS, 92704-565, Brasil",https://www.google.com/maps/place/Est%C3%A9tica+Sandra+Moraes/data=!4m7!3m6!1s0x95197fcf1462b5b1:0x21aac34334d74c8b!8m2!3d-30.1071028!4d-51.3157724!16s%2Fg%2F11q4hhlsk0!19sChIJsbViFM9_GZURi0zXNEPDqiE?authuser=0&hl=pt-PT&rclk=1,+55 51 3480-0003
Dra. Carolina Lorenz - Harmonização & Elegância,,"R. São José, 435 - Sala 102 - Centro, Guaíba - RS, 92704-380, Brasil",https://www.google.com/maps/place/Dra.+Carolina+Lorenz+-+Harmoniza%C3%A7%C3%A3o+%26+Eleg%C3%A2ncia/data=!4m7!3m6!1s0x95197fee9ba421e7:0x6fb6d844bda8dbd0!8m2!3d-30.1082922!4d-51.3172219!16s%2Fg%2F11vrmygnrj!19sChIJ5yGkm-5_GZUR0NuovUTYtm8?authuser=0&hl=pt-PT&rclk=1,+55 51 99690-3459
Sandra Estética Corporal,,"Av Marechal, Av. Castelo Branco, 3324, Guaíba - RS, 92700-425, Brasil",https://www.google.com/maps/place/Sandra+Est%C3%A9tica+Corporal/data=!4m7!3m6!1s0x951981040a68c6c5:0x46303d5a3e649a8!8m2!3d-30.122308!4d-51.3428175!16s%2Fg%2F11s_xs1xj7!19sChIJxcZoCgSBGZURqEnmo9UDYwQ?authuser=0&hl=pt-PT&rclk=1,+55 51 99923-5194
Emagrecentro Guaíba,https://wa.me/5551999870867,"R. São José, 867 - Centro, Guaíba - RS, 92704-380, Brasil",https://www.google.com/maps/place/Emagrecentro+Gua%C3%ADba/data=!4m7!3m6!1s0x95197f40b2efe823:0x6a78bcbd40472aac!8m2!3d-30.1075275!4d-51.3214515!16s%2Fg%2F11vlv2ck69!19sChIJI-jvskB_GZURrCpHQL28eGo?authuser=0&hl=pt-PT&rclk=1,+55 53 98113-2933
Néia Lopes Beauty Clinic,http://www.facebook.com/StudioNeiaLopes,"R. Dr. Lauro Azambuja, 118 - 402 - Centro - Centro, Guaíba - RS, 92704-550, Brasil",https://www.google.com/maps/place/N%C3%A9ia+Lopes+Beauty+Clinic/data=!4m7!3m6!1s0x95197f8cc15e87a3:0x464639adbda40a89!8m2!3d-30.1083839!4d-51.3153545!16s%2Fg%2F11bwp1pkcm!19sChIJo4dewYx_GZURiQqkva05RkY?authuser=0&hl=pt-PT&rclk=1,+55 51 3055-6446
Claudiane Estética e Bem estar,,"R. Bento Gonçalves, 340 - sala 105 - Centro, Guaíba - RS, 92500-000, Brasil",https://www.google.com/maps/place/Claudiane+Est%C3%A9tica+e+Bem+estar/data=!4m7!3m6!1s0x95197f88f42a6331:0x2fdff84b7d73b1fc!8m2!3d-30.1069134!4d-51.317177!16s%2Fg%2F11ddzq91y1!19sChIJMWMq9Ih_GZUR_LFzfUv43y8?authuser=0&hl=pt-PT&rclk=1,+55 51 99506-8644
Guaiba Biomedica Botox Dra. Michele,,"R. Bento Gonçalves, 205 - sala 103 - Centro, Guaíba - RS, 92704-565, Brasil",https://www.google.com/maps/place/Guaiba+Biomedica+Botox+Dra.+Michele/data=!4m7!3m6!1s0x95197fdad63993c3:0x804d95d51e446e78!8m2!3d-30.1071199!4d-51.31577!16s%2Fg%2F11vdqdftwk!19sChIJw5M51tp_GZUReG5EHtWVTYA?authuser=0&hl=pt-PT&rclk=1,+55 51 99234-0224
